views,price,floor,kitchen_area,living_area,total_floors,rooms,ceiling_height,total_area,year_built,latitude,longitude,address,floor_ratio,type_vtorichka,type_novostroyki,balcony_lodzhiya,balcony_balkon,balcony_net,bathroom_sovmeschennyy,bathroom_razdelnyy,bathroom_,house_type_kirpichnyy,house_type_monolitnyy,house_type_monolitno-kirpichnyy,house_type_blochnyy,house_type_panelnyy,house_type_derevyannyy,repair_trebuet_remonta,repair_evro,repair_kosmeticheskiy,repair_dizaynerskiy,repair_neizvestnyy,finishing_neizvestnyy,finishing_predchistovaya,finishing_bez_otdelki,finishing_chistovaya,furniture_net,furniture_kuhnya,furniture_hranenie_odezhdy,furniture_spalnye_mesta,parking_podzemnaya,parking_otkrytaya_vo_dvore,parking_za_shlagbaumom_vo_dvore,parking_nazemnaya_mnogourovnevaya,parking_net,technique_net,technique_stiralnaya_mashina,technique_holodilnik,technique_konditsioner,technique_posudomoechnaya_mashina,technique_vodonagrevatel,price_per_sqm,geometry,Kindergarten,School,Mall,Playground,Theatre,Supermarket,Subway Entrance,Bus Stop,Park,Square,Sports Centre,Hospital,Highway,Parking
4781,4400000,2,5.4,17.2,5.0,1.0,2.6,32.3,,55.859054,49.082124,"Республика Татарстан, Казань, ул. Побежимова, 41А",0.4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,136222.91021671827,POINT (49.082124 55.859054),2,2,1,2,0,5,0,2,0,0,0,1,117,2
3516,21798000,9,12.0,,10.0,3.0,2.7,103.8,2008.0,55.788252,49.183139,"Республика Татарстан, Казань, Курская ул., 20",0.9,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,210000.0,POINT (49.183139 55.788252),3,1,1,8,0,0,0,0,0,0,0,0,147,27
660,6790000,5,7.0,,9.0,1.0,2.7,35.0,1973.0,55.827737,49.097269,"Республика Татарстан (Татарстан), Казань, пр-т Ямашева, 30",0.5555555555555556,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,194000.0,POINT (49.097269 55.827737),3,1,0,8,0,3,0,2,1,0,0,0,278,5
190,8390000,9,9.0,32.0,10.0,2.0,2.7,51.0,1997.0,55.83831406,49.13285065,"Республика Татарстан, Казань, ул. Фатыха Амирхана, 83",0.9,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,164509.80392156861,POINT (49.13285065 55.83831406),1,1,0,4,0,3,0,4,0,0,0,0,122,1
11011,4000000,1,6.0,16.0,2.0,1.0,2.7,32.0,1959.0,55.841579,49.097916,"Республика Татарстан, Казань, ул. Короленко, 99",0.5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,125000.0,POINT (49.097916 55.841579),0,1,0,2,0,0,0,3,0,0,0,0,101,2
838,6990000,1,14.0,30.0,10.0,2.0,2.6,51.0,2023.0,55.874799,49.293847,"Республика Татарстан, Высокогорский р-н, Высокогорское сельское поселение, с. Высокая Гора, ул. Ирека Миннахметова, 1",0.1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,137058.82352941178,POINT (49.293847 55.874799),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,15500000,9,19.0,60.0,10.0,3.0,2.7,115.2,,55.749294,49.201878,"Республика Татарстан, Казань, ул. Гарифьянова, 38Б",0.9,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134548.6111111111,POINT (49.201878 55.749294),3,0,0,1,0,3,0,1,1,0,1,0,106,1
1169,6100000,2,4.3,24.6,5.0,2.0,2.7,36.0,1957.0,55.837343,49.089112,"Республика Татарстан (Татарстан), Казань, ул. Гагарина, 81",0.4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,169444.44444444444,POINT (49.089112 55.837343),3,3,0,11,0,4,0,5,0,0,0,1,172,7
102,7500000,7,,,19.0,0.0,2.7,31.5,2019.0,55.803332,49.176456,"р-н Советский, Республика Татарстан (Татарстан), Казань, ул. Бари Галеева, 8Ак1",0.3684210526315789,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,238095.2380952381,POINT (49.176456 55.803332),4,0,0,8,0,1,0,0,0,0,0,1,98,14
4446,3800000,9,,12.0,9.0,0.0,2.7,17.3,,55.750504,49.204133,"Республика Татарстан, Казань, ул. Гарифьянова, 25",1.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,219653.17919075143,POINT (49.204133 55.750504),3,0,1,1,0,2,0,4,1,0,2,0,148,0
1927,6390000,3,6.1,17.7,9.0,1.0,2.7,36.0,,55.751837,49.220437,"Республика Татарстан, Казань, ул. Сафиуллина, 12",0.3333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,177500.0,POINT (49.220437 55.751837),1,2,0,1,0,1,0,0,0,0,0,1,84,1
3606,5650000,19,,14.4,20.0,0.0,2.7,30.1,2019.0,55.678869,49.198958,"р-н Приволжский, Республика Татарстан, Казань, Детский пр., 6",0.95,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,187707.64119601328,POINT (49.198958 55.678869),1,0,0,6,0,2,0,1,0,0,0,0,33,3
587,2999999,1,,9.0,10.0,0.0,2.7,17.0,2004.0,55.825017,49.108938,"Республика Татарстан, Казань, ул. Абсалямова, 39",0.1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,176470.5294117647,POINT (49.108938 55.825017),1,1,0,14,0,3,0,2,2,0,0,0,273,10
4029,4639000,5,8.0,18.0,5.0,2.0,2.7,36.0,,55.846431,48.902173,"р-н Кировский, Республика Татарстан, Казань, Хибинская ул., 10",1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,128861.11111111111,POINT (48.902173 55.846431),1,1,0,3,0,2,0,0,1,0,0,2,67,5
1600,5300000,3,9.2,,3.0,1.0,2.7,36.2,2018.0,55.810248,49.43765,"Республика Татарстан, Пестречинский р-н, Шигалеевское сельское поселение, с. Новое Шигалеево, ул. Габдуллы Тукая, 25",1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,146408.8397790055,POINT (49.43765 55.810248),0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,3990000,5,7.7,,5.0,1.0,2.7,34.0,1961.0,55.870678,49.019215,"р-н Московский, Республика Татарстан (Татарстан), Казань, ул. Гудованцева, 35",1.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,117352.94117647059,POINT (49.019215 55.870678),3,2,0,0,0,1,0,1,1,0,0,1,53,3
2100,15900000,3,18.3,14.9,20.0,1.0,3.0,51.6,2021.0,55.81871,49.146461,"Республика Татарстан, Казань, Чистопольская ул., 88",0.15,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,308139.5348837209,POINT (49.146461 55.81871),1,1,0,5,0,0,0,4,0,0,1,0,261,8
2787,10499999,7,11.0,49.5,10.0,3.0,2.7,82.8,1995.0,55.767392,49.176411,"Республика Татарстан, Казань, Гвардейская ул., 58",0.7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,126811.58212560388,POINT (49.176411 55.767392),3,0,0,6,0,1,0,2,0,0,0,1,118,5
390,2159900,7,,11.0,9.0,0.0,2.5,13.0,1979.0,55.75614166,49.19048691,"Республика Татарстан, Казань, ул. Братьев Касимовых, 22/7",0.7777777777777778,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,166146.15384615384,POINT (49.19048691 55.75614166),2,2,0,3,0,3,0,2,0,0,0,1,127,4
22,5600000,5,8.2,19.0,5.0,1.0,2.7,36.0,1976.0,55.86157,49.104528,"Республика Татарстан (Татарстан), Казань, ул. Дементьева, 31А",1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,155555.55555555556,POINT (49.104528 55.86157),3,0,1,4,0,3,0,3,1,0,0,0,112,3
39,15900000,23,13.5,37.8,25.0,3.0,2.8,73.2,2025.0,55.77020164509017,49.21715010917111,"Республика Татарстан (Татарстан), Казань, пр-т Победы, 91",0.92,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,217213.11475409835,POINT (49.21715010917111 55.77020164509017),0,0,1,0,0,4,0,2,0,0,0,0,111,3
1379,13900000,7,17.0,70.0,10.0,4.0,2.7,110.3,1994.0,55.74376,49.217796,"Республика Татарстан (Татарстан), Казань, ул. Рихарда Зорге, 88",0.7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,126019.94560290118,POINT (49.217796 55.74376),0,1,0,2,0,4,1,6,0,0,0,0,194,2
1564,5990000,3,6.0,30.7,5.0,2.0,2.7,48.2,1968.0,55.82217,49.02897,"р-н Кировский, Республика Татарстан, Казань, ул. 40 лет Октября, 15",0.6,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,124273.85892116182,POINT (49.02897 55.82217),2,0,0,0,0,1,0,1,0,0,0,0,52,1
1542,3600000,8,4.3,10.8,9.0,1.0,2.7,20.1,,55.860342,49.100737,"Республика Татарстан, Казань, ул. Дементьева, 33А",0.8888888888888888,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,179104.4776119403,POINT (49.100737 55.860342),4,1,1,5,0,5,0,4,0,0,0,0,149,2
109,3900000,1,9.0,18.7,3.0,1.0,2.7,35.5,,55.706781,49.354286,"Республика Татарстан (Татарстан), Пестречинский р-н, Богородское сельское поселение, д. Куюки, 8-й квартал, 6",0.3333333333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,109859.15492957746,POINT (49.354286 55.706781),0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,12000000,8,13.9,30.0,10.0,2.0,2.7,53.9,2011.0,55.766719,49.136615,"Республика Татарстан, Казань, ул. Хади Такташа, 123Б",0.8,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,222634.50834879407,POINT (49.136615 55.766719),3,1,0,3,0,2,0,0,0,0,0,0,82,2
524,7500000,5,7.3,28.1,5.0,2.0,2.7,50.0,,55.74678,49.194036,"Республика Татарстан, Казань, ул. Хусаина Мавлютова, 37",1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,150000.0,POINT (49.194036 55.74678),2,0,2,5,0,2,0,2,1,0,1,0,100,7
324,5199999,2,,21.0,3.0,0.0,2.7,37.0,2019.0,55.669249,49.220105,"Республика Татарстан, Лаишевский р-н, Столбищенское сельское поселение, с. Усады, Дорожная ул., 69",0.6666666666666666,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,140540.51351351352,POINT (49.220105 55.669249),0,0,0,0,0,0,0,0,0,0,0,0,1,0
492,7190000,2,,,19.0,0.0,2.7,29.0,2023.0,55.805224,49.178414,"р-н Советский, Республика Татарстан, Казань, ул. Новаторов, 8А",0.10526315789473684,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,247931.0344827586,POINT (49.178414 55.805224),2,2,0,8,0,1,0,0,1,0,0,0,141,14
3123,5630000,2,8.0,,2.0,2.0,2.7,58.0,1941.0,55.840588,49.06404,"Республика Татарстан (Татарстан), Казань, Коломенская ул., 14",1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,97068.96551724138,POINT (49.06404 55.840588),0,0,0,4,0,2,0,0,1,0,0,0,64,1
1271,7800000,5,6.0,43.0,6.0,3.0,2.7,58.1,1964.0,55.83661,49.068307,"Республика Татарстан, Казань, ул. Гагарина, 115",0.8333333333333334,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134251.29087779688,POINT (49.068307 55.83661),1,2,0,5,0,0,0,0,1,0,0,5,152,1
264,8999900,2,9.3,18.1,9.0,1.0,2.7,34.4,,55.761806,49.199704,"Республика Татарстан (Татарстан), Казань, пр. Яраткан, 4А",0.2222222222222222,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,261625.0,POINT (49.199704 55.761806),1,0,1,23,0,1,0,0,1,0,0,0,172,17
4752,3300000,4,6.0,18.0,5.0,1.0,2.7,31.0,,55.819181,48.9052,"р-н Кировский, Республика Татарстан (Татарстан), Казань, Революционная ул., 49",0.8,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,106451.6129032258,POINT (48.9052 55.819181),2,1,0,1,0,1,0,0,0,0,0,0,41,3
546,6500000,2,7.0,38.0,5.0,3.0,2.7,57.6,1983.0,55.847073,48.908389,"р-н Кировский, Республика Татарстан, Казань, Залесная ул., 1В",0.4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,112847.22222222222,POINT (48.908389 55.847073),0,0,0,5,0,1,0,2,1,0,0,0,114,6
438,5899999,5,,,8.0,0.0,2.7,28.0,2020.0,55.851,49.062513,"Республика Татарстан, Казань, Тэцевская ул., 4Д",0.625,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,210714.25,POINT (49.062513 55.851),0,0,0,6,0,2,0,0,0,0,0,0,148,22
363,6900000,3,8.0,17.0,10.0,1.0,2.7,34.0,1995.0,55.822903,49.122036,"Республика Татарстан, Казань, ул. Четаева, 44",0.3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,202941.17647058822,POINT (49.122036 55.822903),1,3,0,9,0,2,0,0,1,0,0,0,145,3
227,6700000,11,14.0,10.0,20.0,1.0,2.7,29.6,2019.0,55.802644,49.239517,"р-н Советский, Республика Татарстан, Казань, ул. Натана Рахлина, 13к2",0.55,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,226351.35135135133,POINT (49.239517 55.802644),3,1,0,12,0,3,0,0,1,0,0,0,157,20
4628,27000000,16,17.0,34.0,25.0,3.0,2.7,72.0,2021.0,55.807749,49.089615,"Республика Татарстан, Казань, Кировский район, Шоссейная ул., 57",0.64,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,375000.0,POINT (49.089615 55.807749),0,0,0,2,0,0,0,0,0,0,0,0,59,2
159,2795000,1,,,2.0,0.0,2.7,16.1,,55.860736,49.089975,"Республика Татарстан (Татарстан), Казань, ул. Лукина, 9А",0.5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,173602.48447204966,POINT (49.089975 55.860736),2,1,0,1,0,4,0,3,0,0,0,1,71,5
1280,24000000,3,27.0,80.0,8.0,3.0,2.7,130.9,2008.0,55.786156,49.187235,"Республика Татарстан, Казань, ул. Габдуллы Кариева, 10",0.375,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,183346.06569900687,POINT (49.187235 55.786156),2,2,1,8,0,4,0,2,0,0,0,0,221,30
10496,5150000,1,9.0,41.1,3.0,3.0,2.6,67.0,1987.0,55.857988,49.056063,"Республика Татарстан, Казань, Теплично-Комбинатская ул., 10",0.3333333333333333,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,76865.67164179105,POINT (49.056063 55.857988),1,0,0,0,0,0,0,0,0,0,0,0,28,0
966,11299000,3,11.3,27.5,18.0,2.0,2.6,63.5,2013.0,55.767327,49.135151,"Республика Татарстан, Казань, ул. Хади Такташа, 121",0.16666666666666666,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,177937.00787401575,POINT (49.135151 55.767327),2,1,0,4,0,2,0,0,0,0,0,0,76,2
1549,4000000,3,9.8,6.1,5.0,1.0,2.7,22.4,1967.0,55.870703,49.017121,"р-н Московский, Республика Татарстан (Татарстан), Казань, ул. Химиков, 35",0.6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,178571.42857142858,POINT (49.017121 55.870703),2,1,0,0,0,1,0,1,1,0,0,1,50,2
1852,5800000,3,3.2,25.6,9.0,2.0,2.7,30.4,,55.773915,49.136274,"Республика Татарстан, Казань, ул. Нурсултана Назарбаева, 54",0.3333333333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,190789.47368421053,POINT (49.136274 55.773915),2,2,1,5,0,2,0,2,2,0,0,0,149,8
4117,4990000,5,5.8,28.6,5.0,2.0,2.7,43.0,1963.0,55.747799,49.139741,"Республика Татарстан, Казань, Актайская ул., 1",1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,116046.51162790698,POINT (49.139741 55.747799),1,1,0,4,0,0,0,0,0,0,1,0,55,2
2200,7290000,2,6.0,32.6,5.0,2.0,2.6,47.8,1964.0,55.830478,49.083202,"Республика Татарстан, Казань, Волгоградская ул., 4",0.4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,152510.46025104602,POINT (49.083202 55.830478),3,1,0,8,0,3,1,3,2,1,0,0,280,6
4646,12700000,8,20.0,33.5,9.0,3.0,2.7,70.5,,55.771393,49.244512,"Республика Татарстан, Казань, Минская ул., 61",0.8888888888888888,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,180141.8439716312,POINT (49.244512 55.771393),3,1,0,20,0,1,0,0,0,0,0,0,96,12
396,7170000,8,6.5,,10.0,1.0,2.7,28.3,2012.0,55.820126,49.076284,"Республика Татарстан (Татарстан), Казань, ул. Малая Крыловка, 27",0.8,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,253356.89045936396,POINT (49.076284 55.820126),2,0,0,4,0,3,0,0,0,0,0,0,146,4
1046,5500000,1,6.0,,5.0,2.0,2.7,45.4,1971.0,55.823697,49.098733,"Республика Татарстан (Татарстан), Казань, пр-т Ибрагимова, 73",0.2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,121145.37444933922,POINT (49.098733 55.823697),3,3,0,12,0,1,0,2,0,0,0,0,163,7
168,5500000,6,,16.4,8.0,0.0,2.7,28.0,2022.0,55.874688,49.292132,"Республика Татарстан, Высокогорский р-н, Высокогорское сельское поселение, с. Высокая Гора, ул. Хасана Шайдуллина, 1",0.75,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,196428.57142857142,POINT (49.292132 55.874688),0,0,0,0,0,0,0,0,0,0,0,0,2,0
546,7550000,10,9.8,17.1,,1.0,2.7,33.9,2007.0,55.760155,49.234271,"Республика Татарстан, Казань, ул. Юлиуса Фучика, 82",,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,222713.86430678467,POINT (49.234271 55.760155),0,0,0,8,0,4,0,2,0,0,0,0,128,1
75,6799900,2,,15.2,19.0,0.0,2.7,32.9,,55.748969,49.183085,"Республика Татарстан (Татарстан), Казань, ул. Профессора Камая, 10к3",0.10526315789473684,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,206683.8905775076,POINT (49.183085 55.748969),2,0,0,1,0,4,0,4,0,0,0,0,92,4
1016,7000000,2,5.9,28.7,5.0,2.0,2.7,43.5,1968.0,55.83383,49.099856,"Республика Татарстан, Казань, ул. Короленко, 71",0.4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,160919.54022988505,POINT (49.099856 55.83383),2,1,0,8,0,3,0,3,1,0,0,0,188,4
234,12500000,9,12.0,39.0,12.0,2.0,2.7,68.0,2011.0,55.783134,49.176429,"Республика Татарстан, Казань, ул. Седова, 1",0.75,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,183823.5294117647,POINT (49.176429 55.783134),0,0,0,4,0,1,0,0,0,0,0,0,64,1
531,3090000,2,,11.0,2.0,0.0,2.7,16.0,1967.0,55.80956,49.189814,"р-н Советский, Республика Татарстан (Татарстан), Казань, ул. Журналистов, 18",1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,193125.0,POINT (49.189814 55.80956),0,4,0,4,0,1,0,0,1,0,0,0,133,0
567,6100000,8,8.0,16.0,10.0,1.0,2.7,36.0,1996.0,55.778284,49.222342,"Республика Татарстан (Татарстан), Казань, пр-т Победы, 128",0.8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,169444.44444444444,POINT (49.222342 55.778284),2,2,1,5,0,3,0,2,1,0,0,0,185,8
209,9400000,9,8.5,,9.0,3.0,2.7,63.3,1998.0,55.776699,49.235125,"Республика Татарстан, Казань, ул. Академика Глушко, 1",1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,148499.21011058454,POINT (49.235125 55.776699),2,1,0,3,0,0,0,6,0,0,0,0,142,8
3199,5200000,1,6.0,17.0,5.0,1.0,2.7,31.5,1969.0,55.830063,49.093882,"Республика Татарстан, Казань, пр-т Ибрагимова, 47",0.2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,165079.3650793651,POINT (49.093882 55.830063),3,2,0,7,0,3,0,3,5,0,0,0,209,1
642,2649000,1,4.0,28.0,2.0,2.0,2.7,36.0,1976.0,55.846815,48.905066,"р-н Кировский, Республика Татарстан (Татарстан), Казань, Залесная ул., 3",0.5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,73583.33333333333,POINT (48.905066 55.846815),0,1,0,4,0,2,0,2,1,0,0,2,123,8
1220,6379999,1,6.0,30.8,5.0,2.0,2.7,52.0,1973.0,55.834947,49.131693,"Республика Татарстан, Казань, ул. Фатыха Амирхана, 69",0.2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,122692.28846153847,POINT (49.131693 55.834947),0,1,0,3,0,4,0,4,0,0,0,1,181,6
87,10600000,2,8.2,43.9,10.0,3.0,2.7,71.8,2009.0,55.803661,49.206136,"р-н Советский, Республика Татарстан, Казань, 2-я Азинская ул., 1Е",0.2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,147632.31197771587,POINT (49.206136 55.803661),1,0,0,12,0,2,0,2,0,0,0,0,205,15
96,7200000,12,17.0,11.0,12.0,1.0,2.7,36.4,2024.0,55.80572592241759,49.22503989979612,"р-н Советский, Республика Татарстан (Татарстан), Казань, ЖК Нокса Парк, 5",1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,197802.1978021978,POINT (49.22503989979612 55.80572592241759),2,0,0,5,0,1,0,0,0,0,1,0,116,15
366,8500000,1,8.0,38.7,9.0,3.0,2.7,62.1,,55.824551,49.067077,"Республика Татарстан, Казань, ул. Галимджана Баруди, 19",0.1111111111111111,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,136876.00644122384,POINT (49.067077 55.824551),2,1,0,5,0,3,0,4,1,0,0,0,154,5
